id,options,times,pointX,pointY,username,fs,Vx,VxIF,VxIE,Vy,VyIF,VyIE,V,VIF,VIE,A,AIF,AIE,J,JIF,JIE,S,SIF,SIE,D,DIF,DIE,Direction,Direction change rate,DVIF,DVIE,cd,cur,currate,currateIF,currateIE
113328,slide,1575018893982 ,928,347,94,16 ,-0.3125,,,-0.0625,,,0.31868872,,,-0.003812164,,,-0.000154549,,,6.79263E-05,,,-8.35715E-06,,,11.31 ,0.170394437,,,0.049180328,0.534673575,0.435946279,,
113329,slide,1575018893998 ,923,346,94,16 ,-0.25,,,-0.0625,,,0.257694102,,,-0.006284954,,,0.000932272,,,-6.57881E-05,,,6.93444E-07,,,14.04 ,1.935234783,,,0.011764706,7.509814044,-0.289711799,,
113330,slide,1575018894014 ,919,345,94,18 ,-0.111111111,,,-0.111111111,,,0.15713484,,,0.008631398,,,-0.000120337,,,-5.4693E-05,,,8.41184E-06,,,45.00 ,0.451672353,,,0.133333333,2.874425253,-0.250024762,,
113331,slide,1575018894032 ,917,343,94,16 ,-0.1875,,,-0.25,,,0.3125,,,0.006465323,,,-0.001104811,,,9.67202E-05,,,-6.56033E-06,,,53.13 ,-0.508131397,,,0.032786885,-1.626020471,0.201592904,,
113332,slide,1575018894048 ,914,339,94,17 ,-0.294117647,,,-0.294117647,,,0.415945165,,,-0.011211659,,,0.000442712,,,-8.24502E-06,,,-1.46564E-06,,,45.00 ,0.665290146,,,0.034482759,1.599465989,-0.278604522,,
113333,slide,1575018894065 ,909,334,94,16 ,-0.125,,,-0.1875,,,0.225346955,,,-0.003685556,,,0.000302547,,,-3.3161E-05,,,2.73486E-06,,,56.31 ,-0.70687078,,,0.044247788,-3.136810881,-0.390959565,,
113334,slide,1575018894081 ,907,331,94,17 ,-0.117647059,,,-0.117647059,,,0.166378066,,,0.001155192,,,-0.000228029,,,1.05968E-05,,,-7.51367E-07,,,45.00 ,-1.562650069,,,0.048780488,-9.392163915,0.703713413,,
113335,slide,1575018894098 ,905,329,94,17 ,-0.176470588,,,-0.058823529,,,0.186016333,,,-0.002721299,,,-4.78839E-05,,,-2.17648E-06,,,1.49838E-06,,,18.43 ,0.478241315,,,0.117647059,2.570964105,0.333729155,,
113336,slide,1575018894115 ,902,328,94,16 ,-0.125,,,-0.0625,,,0.139754249,,,-0.003535326,,,-8.48842E-05,,,2.3296E-05,,,-2.51427E-06,,,26.57 ,1.152184301,,,0.034482759,8.244359746,1.473465338,,
113337,slide,1575018894131 ,900,327,94,17 ,-0.058823529,,,-0.058823529,,,0.083189033,,,-0.004893473,,,0.000287851,,,-1.69324E-05,,,1.39743E-06,,,45.00 ,2.647058824,,,0.076923077,31.81980515,-1.871753244,,
113338,slide,1575018894148 ,899,326,94,160 ,0,,,0,,,0,,,0,,,0,,,6.82394E-06,,,-1.3896E-06,,,90.00 ,0,,,0,0,0,,
113339,slide,1575018894308 ,899,326,94,8 ,0,,,0,,,0,,,0,,,0.00109183,,,-0.000215513,,,3.09694E-05,,,90.00 ,0,,,0,0,0,,
113340,slide,1575018894316 ,899,326,94,16 ,0,,,0,,,0,,,0.008734641,,,-0.000632271,,,3.22426E-05,,,-8.67917E-07,,,90.00 ,-3.964684301,,,0,0,-0.742515753,,
113341,slide,1575018894332 ,899,326,94,16 ,-0.125,,,-0.0625,,,0.139754249,,,-0.001381699,,,-0.00011639,,,1.83559E-05,,,-1.7463E-06,,,26.57 ,-1.660315699,,,0,-11.88025205,3.555015753,,
113342,slide,1575018894348 ,897,325,94,17 ,-0.117647059,,,0,,,0.117647059,,,-0.003243945,,,0.000177304,,,-9.58486E-06,,,-2.37298E-07,,,0.00 ,5.294117647,,,0.117647059,45,-7.941176471,,
113343,slide,1575018894365 ,895,325,94,16 ,0,,,-0.0625,,,0.0625,,,-0.000229779,,,1.43612E-05,,,-1.36189E-05,,,2.34781E-06,,,90.00 ,-5.625,,,0.4,-90,5.625,,
113344,slide,1575018894381 ,895,324,94,17 ,-0.058823529,,,0,,,0.058823529,,,0,,,-0.000203542,,,2.39461E-05,,,-2.11289E-06,,,0.00 ,0,,,0.5,0,5.294117647,,
113345,slide,1575018894398 ,894,324,94,17 ,-0.058823529,,,0,,,0.058823529,,,-0.003460208,,,0.000203542,,,-1.1973E-05,,,1.50214E-06,,,0.00 ,5.294117647,,,0,90,-5.294117647,,
113346,slide,1575018894415 ,893,324,94,16 ,0,,,0,,,0,,,0,,,0,,,1.35634E-05,,,-3.29665E-06,,,90.00 ,0,,,0,0,0,,
113347,slide,1575018894431 ,893,324,94,18 ,0,,,0,,,0,,,0,,,0.000217014,,,-3.91831E-05,,,4.71997E-06,,,90.00 ,0,,,0,0,0,,
113348,slide,1575018894449 ,893,324,94,16 ,0,,,0,,,0,,,0.00390625,,,-0.000488281,,,4.57764E-05,,,-3.8147E-06,,,90.00 ,-5.625,,,0,0,5.625,,
113349,slide,1575018894465 ,893,324,94,16 ,-0.0625,,,0,,,0.0625,,,-0.00390625,,,0.000244141,,,-1.52588E-05,,,9.53674E-07,,,0.00 ,5.625,,,0,90,-5.625,,
113350,slide,1575018894481 ,892,324,94,51 ,0,,,0,,,0,,,0,,,0,,,0,,,0,,,90.00 ,0,,,0,0,0,,
113351,slide,1575018894532 ,892,324,94,17 ,0,,,0,,,0,,,0,,,0,,,0,,,0,,,90.00 ,0,,,0,0,0,,
113352,slide,1575018894549 ,892,324,94,283 ,0,,,0,,,0,,,0,,,0,,,0,,,0,,,90.00 ,0,,,0,0,0,,
113353,click_left,1575018894832 ,892,324,94,94 ,0,,,0,,,0,,,0,,,0,,,0,,,3.17974E-09,,,90.00 ,0,,,0,0,0,,
113354,release_left,1575018894926 ,892,324,94,92 ,0,,,0,,,0,,,0,,,0,,,2.98895E-07,,,-3.3088E-09,,,90.00 ,0,,,0,0,0,,
113355,click_left,1575018895018 ,892,324,94,126 ,0,,,0,,,0,,,0,,,2.74984E-05,,,-5.51461E-09,,,-7.22586E-08,,,90.00 ,0,,,0,0,0,,
113356,release_left,1575018895144 ,892,324,94,70 ,0,,,0,,,0,,,0.003464795,,,2.68035E-05,,,-9.1101E-06,,,1.07114E-06,,,90.00 ,-0.200517764,,,0,0,0.048632701,,
113357,slide,1575018895214 ,892,324,94,17 ,0.058823529,,,0.235294118,,,0.242535625,,,0.005341042,,,-0.000610903,,,6.58697E-05,,,-5.57794E-06,,,75.96 ,0.82566138,,,0,3.404289083,-0.337862529,,
113358,slide,1575018895231 ,893,328,94,18 ,0,,,0.333333333,,,0.333333333,,,-0.005044317,,,0.000508882,,,-2.89552E-05,,,2.07125E-06,,,90.00 ,-0.779791304,,,0.059405941,-2.339373911,0.319092389,,
113359,slide,1575018895249 ,893,334,94,17 ,0.058823529,,,0.235294118,,,0.242535625,,,0.004115551,,,-1.23119E-05,,,8.32722E-06,,,2.28364E-06,,,75.96 ,0.82566138,,,0.059405941,3.404289083,-0.200252299,,
113360,slide,1575018895266 ,894,338,94,16 ,0,,,0.3125,,,0.3125,,,0.00390625,,,0.000129251,,,4.71491E-05,,,-8.32723E-06,,,90.00 ,0,,,0.06097561,0,0,,
113361,slide,1575018895282 ,894,343,94,16 ,0,,,0.375,,,0.375,,,0.005974265,,,0.000883637,,,-8.60865E-05,,,5.13703E-07,,,90.00 ,0,,,0,0,0,,
113362,slide,1575018895298 ,894,349,94,17 ,0,,,0.470588235,,,0.470588235,,,0.020112457,,,-0.000493747,,,-7.78673E-05,,,2.02994E-05,,,90.00 ,0,,,0,0,0,,
113363,slide,1575018895315 ,894,357,94,16 ,0,,,0.8125,,,0.8125,,,0.01171875,,,-0.001817491,,,0.000267223,,,-3.65255E-05,,,90.00 ,0,,,0,0,0,,
113364,slide,1575018895331 ,894,370,94,18 ,0,,,1,,,1,,,-0.017361111,,,0.002458072,,,-0.000317185,,,3.30332E-05,,,90.00 ,0,,,0,0,0,,
113365,slide,1575018895349 ,894,388,94,16 ,0,,,0.6875,,,0.6875,,,0.026884191,,,-0.003251262,,,0.000277412,,,-1.32077E-05,,,90.00 ,0,,,0,0,-0.575018326,,
113366,slide,1575018895365 ,894,399,94,17 ,0,,,1.117647059,,,1.117647059,,,-0.025136,,,0.001187324,,,6.6088E-05,,,-1.97214E-05,,,90.00 ,-10.28268065,,,0,-9.200293215,1.472143883,,
113367,slide,1575018895382 ,894,418,94,16 ,-0.0625,,,0.6875,,,0.690335064,,,-0.004951497,,,0.002310819,,,-0.000269176,,,1.89503E-05,,,-84.81 ,10.92534819,,,0.02108768,15.82615279,-0.989134549,,
113368,slide,1575018895398 ,893,429,94,18 ,0,,,0.611111111,,,0.611111111,,,0.032021605,,,-0.001995992,,,3.40284E-05,,,9.89454E-06,,,90.00 ,0,,,0.022680412,0,0,,
113369,slide,1575018895416 ,893,440,94,16 ,0,,,1.1875,,,1.1875,,,-0.00390625,,,-0.00138348,,,0.00021213,,,-2.4896E-05,,,90.00 ,0,,,0,0,-0.608459577,,
113370,slide,1575018895432 ,893,459,94,16 ,0,,,1.125,,,1.125,,,-0.026041932,,,0.002010602,,,-0.000186206,,,1.75752E-05,,,90.00 ,-10.95227239,,,0,-9.735353239,1.517996294,,
113371,slide,1575018895448 ,893,477,94,17 ,-0.058823529,,,0.705882353,,,0.708329093,,,0.0061277,,,-0.000968693,,,9.49969E-05,,,-1.01623E-05,,,-85.24 ,10.30802108,,,0.019977802,14.55258746,-0.856034557,,
113372,slide,1575018895465 ,892,489,94,16 ,0,,,0.8125,,,0.8125,,,-0.010340074,,,0.000646255,,,-7.7763E-05,,,1.27648E-05,,,90.00 ,0,,,0.020766773,0,0,,
113373,slide,1575018895481 ,892,502,94,17 ,0,,,0.647058824,,,0.647058824,,,0,,,-0.000597953,,,0.000126474,,,-1.51497E-05,,,90.00 ,0,,,0,0,-0.038101692,,
113374,slide,1575018895498 ,892,513,94,17 ,0,,,0.647058824,,,0.647058824,,,-0.010165198,,,0.001552104,,,-0.000131071,,,1.27422E-05,,,90.00 ,-0.419118609,,,0,-0.647728759,0.090086957,,
113375,slide,1575018895515 ,892,524,94,17 ,0.058823529,,,0.470588235,,,0.474250456,,,0.016220561,,,-0.000676108,,,8.55464E-05,,,-1.708E-05,,,82.87 ,0.419118609,,,0.03038674,0.883749512,-0.072012799,,
113376,slide,1575018895532 ,893,532,94,16 ,0,,,0.75,,,0.75,,,0.004726724,,,0.000778181,,,-0.000204814,,,3.09328E-05,,,90.00 ,-0.255351049,,,0.029925187,-0.340468065,0.039472263,,
113377,slide,1575018895548 ,893,544,94,17 ,0.058823529,,,0.823529412,,,0.825627579,,,0.017177616,,,-0.002498846,,,0.000290111,,,-3.14936E-05,,,85.91 ,0.240330399,,,0.017725258,0.291088143,-0.017122832,,
113378,slide,1575018895565 ,894,558,94,17 ,0,,,1.117647059,,,1.117647059,,,-0.025302768,,,0.002433047,,,-0.00024528,,,2.36667E-05,,,90.00 ,0,,,0.017431193,0,0,,
113379,slide,1575018895582 ,894,577,94,16 ,0,,,0.6875,,,0.6875,,,0.016059028,,,-0.001736714,,,0.000157053,,,-9.76272E-06,,,90.00 ,0,,,0,0,0,,
113380,slide,1575018895598 ,894,588,94,18 ,0,,,0.944444444,,,0.944444444,,,-0.011728395,,,0.000776139,,,8.49733E-07,,,-7.42547E-06,,,90.00 ,0,,,0,0,-0.022215684,,
113381,slide,1575018895616 ,894,605,94,15 ,0,,,0.733333333,,,0.733333333,,,0.00224211,,,0.000791434,,,-0.000132809,,,1.55548E-05,,,90.00 ,-0.293247024,,,0,-0.399882305,0.014841774,,
113382,slide,1575018895631 ,894,616,94,17 ,0.058823529,,,0.764705882,,,0.766964989,,,0.014113626,,,-0.001200697,,,0.000100514,,,-6.43043E-07,,,85.60 ,-0.135948909,,,0.019064125,-0.177255691,-0.005381457,,
113383,slide,1575018895648 ,895,629,94,17 ,0.117647059,,,1,,,1.006896633,,,-0.006298215,,,0.000508041,,,8.95822E-05,,,-2.61858E-05,,,83.29 ,-0.270593863,,,0.00990099,-0.268740458,0.044632941,,
113384,slide,1575018895665 ,897,646,94,17 ,0.176470588,,,0.882352941,,,0.899826973,,,0.002338474,,,0.002030938,,,-0.000355576,,,3.59494E-05,,,78.69 ,0.440932802,,,0.020019066,0.490019543,-0.013900651,,
113385,slide,1575018895682 ,900,661,94,16 ,0.0625,,,0.9375,,,0.939581024,,,0.036864421,,,-0.004013861,,,0.000255563,,,-1.02563E-05,,,86.19 ,0.238379677,,,0.032751092,0.253708484,-0.023949234,,
113386,slide,1575018895698 ,901,676,94,17 ,0,,,1.529411765,,,1.529411765,,,-0.02735736,,,7.51468E-05,,,9.14615E-05,,,-1.24484E-05,,,90.00 ,-0.198027098,,,0.015457788,-0.129479256,0.019244978,,
113387,slide,1575018895715 ,901,702,94,16 ,0.0625,,,1.0625,,,1.064336648,,,-0.026079864,,,0.001629992,,,-0.000120161,,,1.08044E-05,,,86.63 ,0.210403791,,,0.014054054,0.197685377,-0.012355336,,
113388,slide,1575018895731 ,902,719,94,17 ,0,,,0.647058824,,,0.647058824,,,0,,,-0.000292591,,,5.27094E-05,,,-1.00732E-05,,,90.00 ,0,,,0.014012739,0,0,,
113389,slide,1575018895748 ,902,730,94,17 ,0,,,0.647058824,,,0.647058824,,,-0.004974048,,,0.000603469,,,-0.000118535,,,1.61846E-05,,,90.00 ,0,,,0,0,0,,
113390,slide,1575018895765 ,902,741,94,16 ,0,,,0.5625,,,0.5625,,,0.005284926,,,-0.001411623,,,0.000156604,,,-1.45916E-05,,,90.00 ,0,,,0,0,0,,
113391,slide,1575018895781 ,902,750,94,17 ,0,,,0.647058824,,,0.647058824,,,-0.017301038,,,0.001094036,,,-7.68616E-05,,,3.37696E-06,,,90.00 ,0,,,0,0,0,,
113392,slide,1575018895798 ,902,761,94,17 ,0,,,0.352941176,,,0.352941176,,,0.001297578,,,-0.00021261,,,-1.94532E-05,,,6.89609E-06,,,90.00 ,0,,,0,0,-1.671938018,,
113393,slide,1575018895815 ,902,767,94,16 ,0,,,0.375,,,0.375,,,-0.002316797,,,-0.000543315,,,9.77803E-05,,,-1.15605E-05,,,90.00 ,-10.65860486,,,0,-28.4229463,1.952163601,,
113394,slide,1575018895831 ,902,773,94,18 ,-0.055555556,,,0.333333333,,,0.337931252,,,-0.011009834,,,0.001021171,,,-8.71874E-05,,,8.36126E-06,,,-80.54 ,0.950151609,,,0.04137931,2.811671323,-0.467484693,,
113395,slide,1575018895849 ,901,779,94,16 ,-0.0625,,,0.125,,,0.139754249,,,0.007371241,,,-0.000548202,,,6.33153E-05,,,-5.83254E-06,,,-63.43 ,-0.783050482,,,0.058823529,-5.603053143,2.865948535,,
113396,slide,1575018895865 ,900,781,94,16 ,-0.0625,,,0.25,,,0.257694102,,,-0.001399999,,,0.000464842,,,-3.00053E-05,,,5.7626E-07,,,-75.96 ,10.37273478,,,0.05,40.25212342,-5.180408929,,
113397,slide,1575018895881 ,899,785,94,17 ,0,,,0.235294118,,,0.235294118,,,0.006037478,,,-1.52422E-05,,,-2.07851E-05,,,4.38E-06,,,90.00 ,-10.03162811,,,0.061538462,-42.63441945,2.495023756,,
113398,slide,1575018895898 ,899,789,94,18 ,-0.055555556,,,0.333333333,,,0.337931252,,,0.00577836,,,-0.000368589,,,5.36749E-05,,,-6.21203E-06,,,-80.54 ,-0.074012214,,,0.03960396,-0.219015595,0.073570278,,
113399,slide,1575018895916 ,898,795,94,16 ,-0.0625,,,0.4375,,,0.441941738,,,-0.000856249,,,0.000597559,,,-5.81417E-05,,,4.62567E-06,,,-81.87 ,0.488455847,,,0.005780347,1.105249413,-0.098409618,,
113400,slide,1575018895932 ,897,802,94,17 ,-0.117647059,,,0.411764706,,,0.428241758,,,0.008704692,,,-0.000332708,,,1.5869E-05,,,-4.43845E-06,,,-74.05 ,-0.200975776,,,0.034146341,-0.469304481,1.096123864,,
113401,slide,1575018895949 ,895,809,94,16 ,-0.125,,,0.5625,,,0.576221529,,,0.003048654,,,-6.29352E-05,,,-5.95846E-05,,,1.4121E-05,,,-77.47 ,10.46694952,,,0.014705882,18.16480121,-2.195894785,,
113402,slide,1575018895965 ,893,818,94,16 ,0,,,0.625,,,0.625,,,0.002041691,,,-0.001016289,,,0.000166352,,,-2.03552E-05,,,90.00 ,-10.6059471,,,0.054794521,-16.96951535,1.04843752,,
113403,slide,1575018895981 ,893,828,94,17 ,-0.117647059,,,0.647058824,,,0.657667052,,,-0.014218935,,,0.001645342,,,-0.000159331,,,1.56122E-05,,,-79.70 ,-0.127926124,,,0.04494382,-0.194515027,-0.012979523,,
113404,slide,1575018895998 ,891,839,94,17 ,-0.058823529,,,0.411764706,,,0.415945165,,,0.01375188,,,-0.001063279,,,0.000106077,,,-1.0815E-05,,,-81.87 ,-0.172686673,,,0.009009009,-0.41516692,0.063481787,,
113405,slide,1575018896015 ,890,846,94,17 ,-0.058823529,,,0.647058824,,,0.649727119,,,-0.004323858,,,0.000740034,,,-7.77785E-05,,,8.36512E-06,,,-84.81 ,0.431434047,,,0.012195122,0.664023457,-0.088604351,,
113406,slide,1575018896032 ,889,857,94,16 ,-0.125,,,0.5625,,,0.576221529,,,0.008256723,,,-0.0005822,,,6.44286E-05,,,-1.32715E-05,,,-77.47 ,-0.485322876,,,0.031784841,-0.84225051,0.05487659,,
113407,slide,1575018896048 ,887,866,94,17 ,-0.058823529,,,0.705882353,,,0.708329093,,,-0.001058472,,,0.000448658,,,-0.000147916,,,2.32226E-05,,,-85.24 ,0.025340425,,,0.033333333,0.035774931,0.034644202,,
113408,slide,1575018896065 ,886,878,94,16 ,-0.0625,,,0.6875,,,0.690335064,,,0.006568715,,,-0.002065912,,,0.000246868,,,-2.34412E-05,,,-84.81 ,0.431270511,,,0.001876173,0.624726359,-0.042471305,,
113409,slide,1575018896081 ,885,889,94,18 ,-0.166666667,,,0.777777778,,,0.795434504,,,-0.026485877,,,0.001883977,,,-0.000128191,,,8.76867E-06,,,-77.91 ,-0.043601367,,,0.029641186,-0.054814528,1.840981034,,
113410,slide,1575018896099 ,882,903,94,16 ,-0.0625,,,0.3125,,,0.31868872,,,0.007425705,,,-0.000423469,,,2.96447E-05,,,-4.44664E-07,,,-78.69 ,10.54312922,,,0.00265252,33.08284408,-3.611204395,,
113411,slide,1575018896115 ,881,908,94,16 ,0,,,0.4375,,,0.4375,,,0.000650201,,,5.0846E-05,,,2.25301E-05,,,-7.77289E-06,,,90.00 ,-10.80468648,,,0.048275862,-24.69642624,1.54352664,,
113412,slide,1575018896131 ,881,915,94,18 ,-0.055555556,,,0.444444444,,,0.447903208,,,0.001463736,,,0.000411327,,,-0.000101836,,,1.38857E-05,,,-82.87 ,0,,,0.030973451,0,1.191250151,,
113413,slide,1575018896149 ,880,923,94,17 ,-0.058823529,,,0.470588235,,,0.474250456,,,0.00886762,,,-0.001421725,,,0.000148107,,,-1.63434E-05,,,-82.87 ,10.16911669,,,0,21.44250271,-2.2644865,,
113414,slide,1575018896166 ,879,931,94,16 ,0,,,0.625,,,0.625,,,-0.015301709,,,0.001096093,,,-0.000129731,,,1.42188E-05,,,90.00 ,-10.65860486,,,0.030769231,-17.05376778,1.052172012,,
113415,slide,1575018896182 ,879,941,94,16 ,-0.0625,,,0.375,,,0.380172658,,,0.002235782,,,-0.000979608,,,9.77698E-05,,,-7.64422E-06,,,-80.54 ,-0.083263741,,,0.038910506,-0.219015595,1.532818101,,
113416,slide,1575018896198 ,878,947,94,17 ,-0.058823529,,,0.411764706,,,0.415945165,,,-0.013437951,,,0.000584708,,,-2.45377E-05,,,1.09753E-06,,,-81.87 ,10.10999398,,,0.005780347,24.30607402,-4.438297468,,
113417,slide,1575018896215 ,877,954,94,16 ,0,,,0.1875,,,0.1875,,,-0.003497912,,,0.000167567,,,-5.87965E-06,,,8.28469E-07,,,90.00 ,-9.589684301,,,0.02970297,-51.14498294,7.48519863,,
113418,slide,1575018896231 ,877,957,94,17 ,-0.058823529,,,0.117647059,,,0.13153341,,,-0.000816844,,,7.34924E-05,,,7.37586E-06,,,-2.81652E-06,,,-63.43 ,9.025585225,,,0.115384615,68.61819514,-4.03636442,,
113419,slide,1575018896248 ,876,959,94,17 ,0,,,0.117647059,,,0.117647059,,,0.000432526,,,0.000198882,,,-4.0505E-05,,,5.92252E-06,,,90.00 ,0,,,0.117647059,0,-4.75191327,,
113420,slide,1575018896265 ,876,961,94,16 ,0,,,0.125,,,0.125,,,0.003813521,,,-0.000489703,,,6.01779E-05,,,-7.94166E-06,,,90.00 ,-10.0978157,,,0,-80.78252559,8.242117549,,
113421,slide,1575018896281 ,876,963,94,17 ,-0.058823529,,,0.176470588,,,0.186016333,,,-0.004021722,,,0.000473144,,,-6.68887E-05,,,7.62261E-06,,,-71.57 ,9.50382654,,,0.076923077,51.0913552,-7.757287105,,
113422,slide,1575018896298 ,875,966,94,17 ,0,,,0.117647059,,,0.117647059,,,0.004021722,,,-0.000663964,,,6.26956E-05,,,-4.05017E-06,,,90.00 ,-9.50382654,,,0.076923077,-80.78252559,7.757287105,,
113423,slide,1575018896315 ,875,968,94,17 ,-0.058823529,,,0.176470588,,,0.186016333,,,-0.007265667,,,0.000401861,,,-6.15721E-06,,,-4.0261E-07,,,-71.57 ,9.50382654,,,0.076923077,51.0913552,-3.005373835,,
113424,slide,1575018896332 ,874,971,94,16 ,0,,,0.0625,,,0.0625,,,-0.000434028,,,0.000297188,,,-1.30016E-05,,,-3.43473E-07,,,90.00 ,0,,,0.058823529,0,0,,
113425,slide,1575018896348 ,874,972,94,18 ,0,,,0.055555556,,,0.055555556,,,0.004320988,,,8.91632E-05,,,-1.84971E-05,,,-2.0748E-07,,,90.00 ,0,,,0,0,0,,
113426,slide,1575018896366 ,874,973,94,15 ,0,,,0.133333333,,,0.133333333,,,0.005925926,,,-0.000243785,,,-2.22318E-05,,,5.59044E-06,,,90.00 ,0,,,0,0,-0.442750853,,
113427,slide,1575018896381 ,874,975,94,18 ,0,,,0.222222222,,,0.222222222,,,0.002269144,,,-0.000577262,,,6.16248E-05,,,-5.63266E-06,,,90.00 ,-1.475836177,,,0,-6.641262794,0.698966046,,
113428,slide,1575018896399 ,874,979,94,17 ,0.117647059,,,0.235294118,,,0.263066821,,,-0.008121578,,,0.000531983,,,-3.97631E-05,,,3.48468E-06,,,63.43 ,1.562650069,,,0.117647059,5.940126026,-1.130744213,,
113429,slide,1575018896416 ,876,983,94,16 ,0,,,0.125,,,0.125,,,0.000922141,,,-0.00014399,,,1.94764E-05,,,-3.33316E-06,,,90.00 ,-1.660315699,,,0.1,-13.28252559,1.572673603,,
113430,slide,1575018896432 ,876,985,94,16 ,0.0625,,,0.125,,,0.139754249,,,-0.001381699,,,0.000167633,,,-3.38542E-05,,,4.65328E-06,,,63.43 ,1.660315699,,,0.117647059,11.88025205,-1.572673603,,
113431,slide,1575018896448 ,877,987,94,17 ,0,,,0.117647059,,,0.117647059,,,0.001300423,,,-0.000374035,,,4.05983E-05,,,-2.62543E-06,,,90.00 ,-1.562650069,,,0.117647059,-13.28252559,1.480163391,,
113432,slide,1575018896465 ,877,989,94,16 ,0.0625,,,0.125,,,0.139754249,,,-0.00505817,,,0.000316136,,,-4.03402E-06,,,-2.52278E-06,,,63.43 ,1.660315699,,,0.117647059,11.88025205,-0.742515753,,
113433,slide,1575018896481 ,878,991,94,17 ,0,,,0.058823529,,,0.058823529,,,0,,,0.000251591,,,-4.43985E-05,,,4.51905E-06,,,90.00 ,0,,,0.1,0,-1.562650069,,
113434,slide,1575018896498 ,878,992,94,17 ,0,,,0.058823529,,,0.058823529,,,0.004277052,,,-0.000503183,,,3.24254E-05,,,-1.36934E-06,,,90.00 ,-1.562650069,,,0,-26.56505118,2.261488425,,
113435,slide,1575018896515 ,878,993,94,17 ,0.058823529,,,0.117647059,,,0.13153341,,,-0.004277052,,,4.80497E-05,,,9.14659E-06,,,-1.24233E-06,,,63.43 ,1.562650069,,,0.1,11.88025205,-0.698838356,,
113436,slide,1575018896532 ,879,995,94,17 ,0,,,0.058823529,,,0.058823529,,,-0.003460208,,,0.000203542,,,-1.1973E-05,,,7.04296E-07,,,90.00 ,0,,,0.1,0,0,,
113437,slide,1575018896549 ,879,996,94,17 ,0,,,0,,,0,,,0,,,0,,,0,,,2.44967E-07,,,90.00 ,0,,,0,0,0,,
113438,slide,1575018896566 ,879,996,94,134 ,0,,,0,,,0,,,0,,,0,,,4.16445E-06,,,-9.65492E-07,,,90.00 ,0,,,0,0,0,,
113439,slide,1575018896700 ,879,996,94,16 ,0,,,0,,,0,,,0,,,0.000558036,,,-0.000125211,,,2.03391E-05,,,90.00 ,0,,,0,0,0,,
113440,slide,1575018896716 ,879,996,94,16 ,0,,,0,,,0,,,0.008928571,,,-0.001445347,,,0.000200215,,,-2.74768E-05,,,90.00 ,0,,,0,0,-5.625,,
113441,click_left,1575018896732 ,879,996,94,7 ,0,,,0.142857143,,,0.142857143,,,-0.014196983,,,0.001758089,,,-0.000239414,,,3.36915E-05,,,90.00 ,-12.85714286,,,0,-90,25.71428571,,
113442,slide,1575018896739 ,879,997,94,23 ,0.043478261,,,0,,,0.043478261,,,-0.001890359,,,8.21895E-05,,,-3.57346E-06,,,2.05917E-07,,,0.00 ,3.913043478,,,0.5,90,-3.913043478,,
113443,slide,1575018896762 ,880,997,94,8 ,0,,,0,,,0,,,0,,,0,,,1.16264E-06,,,-9.53831E-08,,,90.00 ,0,,,0,0,0,,
113444,slide,1575018896770 ,880,997,94,24 ,0,,,0,,,0,,,0,,,9.30114E-06,,,3.99577E-07,,,8.82891E-08,,,90.00 ,0,,,0,0,0,,
113445,slide,1575018896794 ,880,997,94,53 ,0,,,0,,,0,,,0.000223227,,,1.8891E-05,,,2.51852E-06,,,1.34763E-07,,,90.00 ,-0.501227381,,,0,0,0.068601742,,
113446,release_left,1575018896847 ,880,997,94,189 ,-0.005291005,,,-0.010582011,,,0.011831047,,,0.00122445,,,0.000152372,,,9.66094E-06,,,-1.23869E-06,,,63.43 ,0.043016415,,,0,3.635892306,-0.024870162,,
113447,slide,1575018897036 ,879,995,94,13 ,-0.076923077,,,-0.230769231,,,0.243252128,,,0.030022821,,,0.00197829,,,-0.000224452,,,2.41696E-05,,,71.57 ,-0.258958513,,,0.034482759,-1.064568335,0.105933566,,
113448,slide,1575018897049 ,878,992,94,17 ,-0.235294118,,,-0.588235294,,,0.633548801,,,0.05574059,,,-0.000939586,,,8.97525E-05,,,-2.33877E-05,,,68.20 ,0.198027098,,,0.010309278,0.312568026,-0.026214063,,
113449,slide,1575018897066 ,874,982,94,16 ,-0.5,,,-1.5,,,1.58113883,,,0.039767623,,,0.000586207,,,-0.000307838,,,5.04875E-05,,,71.57 ,-0.210403791,,,0.012307692,-0.133071042,0.006511149,,
113450,slide,1575018897082 ,866,958,94,17 ,-0.823529412,,,-2.058823529,,,2.217420803,,,0.049146934,,,-0.004339205,,,0.000499962,,,-7.04267E-05,,,68.20 ,-0.064067186,,,0.014123581,-0.028892661,-0.006353582,,
113451,slide,1575018897099 ,852,923,94,16 ,-1.1875,,,-2.8125,,,3.052918685,,,-0.024619548,,,0.004160148,,,-0.000697292,,,7.98022E-05,,,67.11 ,-0.417955439,,,0.004673521,-0.136903561,0.011098336,,
113452,slide,1575018897115 ,833,878,94,16 ,-1.3125,,,-2.3125,,,2.659005923,,,0.041942818,,,-0.006996527,,,0.000579543,,,-3.64279E-05,,,60.42 ,0.108141276,,,0.029072561,0.040669814,-0.003625212,,
113453,slide,1575018897131 ,812,841,94,18 ,-1.555555556,,,-2.944444444,,,3.330091016,,,-0.070001618,,,0.002276159,,,-3.30405E-06,,,-8.56871E-06,,,62.15 ,-0.057722417,,,0.007332635,-0.017333585,0.001707139,,
